client,old_firm,new_firm,hire_dq,move,client_q_canonical_spend,term_uuid,term_lda_url,hire_uuid,hire_lda_url
CVS Health,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC",MICHAEL BEST STRATEGIES LLC,0,,3320000,f11bb6bc-665c-412d-80ed-881675384285,https://lda.senate.gov/filings/public/filing/f11bb6bc-665c-412d-80ed-881675384285/print/,1ca980f1-9d4a-4155-9fbb-f7baf4fba838,https://lda.senate.gov/filings/public/filing/1ca980f1-9d4a-4155-9fbb-f7baf4fba838/print/
CVS Health,KLEIN/JOHNSON GROUP,MICHAEL BEST STRATEGIES LLC,0,,3320000,7e94cfa1-4c37-489d-9def-7a66190532b8,https://lda.senate.gov/filings/public/filing/7e94cfa1-4c37-489d-9def-7a66190532b8/print/,1ca980f1-9d4a-4155-9fbb-f7baf4fba838,https://lda.senate.gov/filings/public/filing/1ca980f1-9d4a-4155-9fbb-f7baf4fba838/print/
Comcast Corporation,BLOOM STRATEGIC COUNSEL,AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),0,,3080000,08f2b130-f045-44fa-a34f-cb39fefdc9e1,https://lda.senate.gov/filings/public/filing/08f2b130-f045-44fa-a34f-cb39fefdc9e1/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,BLOOM STRATEGIC COUNSEL,"THEGROUP DC, LLC",0,,3080000,08f2b130-f045-44fa-a34f-cb39fefdc9e1,https://lda.senate.gov/filings/public/filing/08f2b130-f045-44fa-a34f-cb39fefdc9e1/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
Comcast Corporation,DAVID RUDD & ASSOCIATES LLC,AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),0,,3080000,80655732-9897-4e53-b21c-4da892d2b4a9,https://lda.senate.gov/filings/public/filing/80655732-9897-4e53-b21c-4da892d2b4a9/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,DAVID RUDD & ASSOCIATES LLC,"THEGROUP DC, LLC",0,,3080000,80655732-9897-4e53-b21c-4da892d2b4a9,https://lda.senate.gov/filings/public/filing/80655732-9897-4e53-b21c-4da892d2b4a9/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
Comcast Corporation,"DB3, LLC (FKA THE DASCHLE GROUP)",AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),0,,3080000,f32ca3f5-9d39-466a-b8a1-e484922c6e54,https://lda.senate.gov/filings/public/filing/f32ca3f5-9d39-466a-b8a1-e484922c6e54/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,"DB3, LLC (FKA THE DASCHLE GROUP)","THEGROUP DC, LLC",0,,3080000,f32ca3f5-9d39-466a-b8a1-e484922c6e54,https://lda.senate.gov/filings/public/filing/f32ca3f5-9d39-466a-b8a1-e484922c6e54/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
Comcast Corporation,RIVENDELL GROUP LLP,AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),0,,3080000,a3ce36c6-52ab-4b54-8082-eaea3cf4968a,https://lda.senate.gov/filings/public/filing/a3ce36c6-52ab-4b54-8082-eaea3cf4968a/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,RIVENDELL GROUP LLP,"THEGROUP DC, LLC",0,,3080000,a3ce36c6-52ab-4b54-8082-eaea3cf4968a,https://lda.senate.gov/filings/public/filing/a3ce36c6-52ab-4b54-8082-eaea3cf4968a/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
Comcast Corporation,THE DUBERSTEIN GROUP INC.,AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),0,,3080000,ea5a8813-5705-414f-94b5-041048d0c3e7,https://lda.senate.gov/filings/public/filing/ea5a8813-5705-414f-94b5-041048d0c3e7/print/,178eacea-cc43-4e30-abeb-d670bc835617,https://lda.senate.gov/filings/public/filing/178eacea-cc43-4e30-abeb-d670bc835617/print/
Comcast Corporation,THE DUBERSTEIN GROUP INC.,"THEGROUP DC, LLC",0,,3080000,ea5a8813-5705-414f-94b5-041048d0c3e7,https://lda.senate.gov/filings/public/filing/ea5a8813-5705-414f-94b5-041048d0c3e7/print/,5c7c43e8-939f-41a8-b40d-a5ff63b137a2,https://lda.senate.gov/filings/public/filing/5c7c43e8-939f-41a8-b40d-a5ff63b137a2/print/
Amgen Inc.,"TIBER CREEK HEALTH STRATEGIES, INC.","SIGHTLINE ADVOCACY, LLC",-1,,2580000,1bc24b73-61d6-4797-b3f9-d548d53e6a28,https://lda.senate.gov/filings/public/filing/1bc24b73-61d6-4797-b3f9-d548d53e6a28/print/,6987ac8d-2f31-4179-b919-7c4deec0d478,https://lda.senate.gov/filings/public/filing/6987ac8d-2f31-4179-b919-7c4deec0d478/print/
Edison Electric Institute,"THE SIMMONS & RUSSELL GROUP, LLC","HARBINGER STRATEGIES, LLC",0,,2559417,4a202c28-9d35-41f5-a6ac-a0e5ccb0d4ca,https://lda.senate.gov/filings/public/filing/4a202c28-9d35-41f5-a6ac-a0e5ccb0d4ca/print/,3c252dd8-20b0-42f9-8079-865378315a41,https://lda.senate.gov/filings/public/filing/3c252dd8-20b0-42f9-8079-865378315a41/print/
Edison Electric Institute,"THE SIMMONS & RUSSELL GROUP, LLC","S2R, LLC",0,,2559417,4a202c28-9d35-41f5-a6ac-a0e5ccb0d4ca,https://lda.senate.gov/filings/public/filing/4a202c28-9d35-41f5-a6ac-a0e5ccb0d4ca/print/,6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29,https://lda.senate.gov/filings/public/filing/6ac4d8d9-9b93-4bdd-95e3-6e9657a19b29/print/
General Atomics,"TAFT STETTINIUS & HOLLISTER LLP DBA TAFT ADVISORS LLC FKA (TAFT, STETTINIUS & HOLLISTER, LLP)",STRATEGIC MARKETING INNOVATIONS,0,,2270000,d47925df-e175-48ad-8f29-e39206b98028,https://lda.senate.gov/filings/public/filing/d47925df-e175-48ad-8f29-e39206b98028/print/,4a3a31f8-853e-4f95-8755-d6fc599a3752,https://lda.senate.gov/filings/public/filing/4a3a31f8-853e-4f95-8755-d6fc599a3752/print/
Delta Air Lines,"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)","SIGHTLINE ADVOCACY, LLC",0,,1700000,fdeddb3f-37e4-42ed-a246-c81f51fce7eb,https://lda.senate.gov/filings/public/filing/fdeddb3f-37e4-42ed-a246-c81f51fce7eb/print/,11d97b70-d7f0-4ab3-ae78-4b0f21d23c74,https://lda.senate.gov/filings/public/filing/11d97b70-d7f0-4ab3-ae78-4b0f21d23c74/print/
Delta Air Lines,THE WILLIAMS GROUP,"SIGHTLINE ADVOCACY, LLC",0,,1700000,eae63c36-8e70-48f4-b3fa-9c58cf342d95,https://lda.senate.gov/filings/public/filing/eae63c36-8e70-48f4-b3fa-9c58cf342d95/print/,11d97b70-d7f0-4ab3-ae78-4b0f21d23c74,https://lda.senate.gov/filings/public/filing/11d97b70-d7f0-4ab3-ae78-4b0f21d23c74/print/
Bristol-Myers Squibb Company,"CROSSROADS STRATEGIES, LLC",AVENUE SOLUTIONS,0,,1320000,979efff9-1403-4a52-a386-ff49cc709a49,https://lda.senate.gov/filings/public/filing/979efff9-1403-4a52-a386-ff49cc709a49/print/,32e39b33-7829-4f07-9231-b28015b1d7c6,https://lda.senate.gov/filings/public/filing/32e39b33-7829-4f07-9231-b28015b1d7c6/print/
Bristol-Myers Squibb Company,"CROSSROADS STRATEGIES, LLC",CAPITOL COUNSEL LLC,0,,1320000,979efff9-1403-4a52-a386-ff49cc709a49,https://lda.senate.gov/filings/public/filing/979efff9-1403-4a52-a386-ff49cc709a49/print/,611f247a-a311-4b51-99bd-05b97ec1001a,https://lda.senate.gov/filings/public/filing/611f247a-a311-4b51-99bd-05b97ec1001a/print/
Bristol-Myers Squibb Company,"CROSSROADS STRATEGIES, LLC","MARSHALL & POPP, LLC",0,,1320000,979efff9-1403-4a52-a386-ff49cc709a49,https://lda.senate.gov/filings/public/filing/979efff9-1403-4a52-a386-ff49cc709a49/print/,66cc55cb-02c6-4487-b455-b71651d0507b,https://lda.senate.gov/filings/public/filing/66cc55cb-02c6-4487-b455-b71651d0507b/print/
Bristol-Myers Squibb Company,"CROSSROADS STRATEGIES, LLC","W STRATEGIES, LLC",0,,1320000,979efff9-1403-4a52-a386-ff49cc709a49,https://lda.senate.gov/filings/public/filing/979efff9-1403-4a52-a386-ff49cc709a49/print/,1c3312ea-7fee-4bed-be5b-ec637b6d90da,https://lda.senate.gov/filings/public/filing/1c3312ea-7fee-4bed-be5b-ec637b6d90da/print/
Novo Nordisk Inc.,"AVOQ, LLC",S-3 GROUP,0,,1290000,d3bcd74a-1bcb-4f7e-bc46-49d4b04c1d25,https://lda.senate.gov/filings/public/filing/d3bcd74a-1bcb-4f7e-bc46-49d4b04c1d25/print/,204e7a1d-0e33-4899-8ad9-ce4868a9e980,https://lda.senate.gov/filings/public/filing/204e7a1d-0e33-4899-8ad9-ce4868a9e980/print/
"Cisco Systems, Inc.","FEDERAL STREET STRATEGIES, LLC",BALLARD PARTNERS,-1,,1210000,c7678fe8-d531-496e-b77c-802378b535a1,https://lda.senate.gov/filings/public/filing/c7678fe8-d531-496e-b77c-802378b535a1/print/,754d4955-8603-4e49-b13b-68a7efcbbbda,https://lda.senate.gov/filings/public/filing/754d4955-8603-4e49-b13b-68a7efcbbbda/print/
Vertex Pharmaceuticals Incorporated,SALT POINT STRATEGIES,ALB SOLUTIONS,0,,1140000,9a9dc0bf-d583-4796-bb35-a4cfde327a05,https://lda.senate.gov/filings/public/filing/9a9dc0bf-d583-4796-bb35-a4cfde327a05/print/,48cd718d-a4e9-41fa-91e7-e86d91b5e7b1,https://lda.senate.gov/filings/public/filing/48cd718d-a4e9-41fa-91e7-e86d91b5e7b1/print/
Vertex Pharmaceuticals Incorporated,SALT POINT STRATEGIES,ALSTON & BIRD LLP,0,,1140000,9a9dc0bf-d583-4796-bb35-a4cfde327a05,https://lda.senate.gov/filings/public/filing/9a9dc0bf-d583-4796-bb35-a4cfde327a05/print/,7d634227-9e4e-4c08-9f79-c39ee6cfec2e,https://lda.senate.gov/filings/public/filing/7d634227-9e4e-4c08-9f79-c39ee6cfec2e/print/
"Coupang, Inc.",AKIN GUMP STRAUSS HAUER & FELD,"BALLARD PARTNERS, LLC",0,,1090000,0e829113-4b16-4fd7-ae5a-38093a92414d,https://lda.senate.gov/filings/public/filing/0e829113-4b16-4fd7-ae5a-38093a92414d/print/,8e4a96ab-6773-455a-92a2-af2c33025b53,https://lda.senate.gov/filings/public/filing/8e4a96ab-6773-455a-92a2-af2c33025b53/print/
"Coupang, Inc.",AKIN GUMP STRAUSS HAUER & FELD,"CROSSROADS STRATEGIES, LLC",0,,1090000,0e829113-4b16-4fd7-ae5a-38093a92414d,https://lda.senate.gov/filings/public/filing/0e829113-4b16-4fd7-ae5a-38093a92414d/print/,09e08f6d-d58c-42a6-82e2-38d905a6b39f,https://lda.senate.gov/filings/public/filing/09e08f6d-d58c-42a6-82e2-38d905a6b39f/print/
"Coupang, Inc.",AKIN GUMP STRAUSS HAUER & FELD,"WILLIAMS AND JENSEN, PLLC",0,,1090000,0e829113-4b16-4fd7-ae5a-38093a92414d,https://lda.senate.gov/filings/public/filing/0e829113-4b16-4fd7-ae5a-38093a92414d/print/,9b5ccb50-00ad-45f2-bbc1-ecbfcdb4f70a,https://lda.senate.gov/filings/public/filing/9b5ccb50-00ad-45f2-bbc1-ecbfcdb4f70a/print/
Tesla Inc.,"CASSIDY & ASSOCIATES, INC.","CONTINENTAL STRATEGY, LLC",-1,,760000,223d1035-bd5b-40c3-9ead-e0de5f8a1919,https://lda.senate.gov/filings/public/filing/223d1035-bd5b-40c3-9ead-e0de5f8a1919/print/,3d091d3d-0f88-4250-b5b4-f258ac3ee409,https://lda.senate.gov/filings/public/filing/3d091d3d-0f88-4250-b5b4-f258ac3ee409/print/
"Becton, Dickinson and Company",SQUIRE PATTON BOGGS,"DCI GROUP, L.L.C.",-1,,755000,434ea2fc-d5b7-48f5-b8c0-066d7fd41686,https://lda.senate.gov/filings/public/filing/434ea2fc-d5b7-48f5-b8c0-066d7fd41686/print/,2e0e417d-ebee-4830-a34d-53a0b16fcd15,https://lda.senate.gov/filings/public/filing/2e0e417d-ebee-4830-a34d-53a0b16fcd15/print/
Booz Allen Hamilton Inc.,"THE NICKLES GROUP, LLC","ETHERTON AND ASSOCIATES, INC.",-1,,740000,0d7996e7-7e6d-4c12-973f-ec95c0a9cf0b,https://lda.senate.gov/filings/public/filing/0d7996e7-7e6d-4c12-973f-ec95c0a9cf0b/print/,2391c20e-5e80-412a-84a3-87b7695a67b1,https://lda.senate.gov/filings/public/filing/2391c20e-5e80-412a-84a3-87b7695a67b1/print/
Corning Incorporated,HOGAN LOVELLS US LLP,THE DUBERSTEIN GROUP INC.,-1,,740000,8573855e-dfae-40db-8583-35ae2e25c37b,https://lda.senate.gov/filings/public/filing/8573855e-dfae-40db-8583-35ae2e25c37b/print/,3c3e5048-f558-4987-bcb2-cd12caf0403b,https://lda.senate.gov/filings/public/filing/3c3e5048-f558-4987-bcb2-cd12caf0403b/print/
Zurich American Insurance Company,RICH FEUER ANDERSON,TIBER CREEK GROUP,0,,700000,a5436d82-8348-47ab-9d7c-d15393ca934f,https://lda.senate.gov/filings/public/filing/a5436d82-8348-47ab-9d7c-d15393ca934f/print/,c7185139-287a-4d33-8e37-435913cabf91,https://lda.senate.gov/filings/public/filing/c7185139-287a-4d33-8e37-435913cabf91/print/
Fervo Energy,BOUNDARY STONE PARTNERS,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",0,,690000,7c3622c9-bff0-41d6-a0a2-c70156dcfa76,https://lda.senate.gov/filings/public/filing/7c3622c9-bff0-41d6-a0a2-c70156dcfa76/print/,5c923432-14b5-4f89-921d-4fac174f715a,https://lda.senate.gov/filings/public/filing/5c923432-14b5-4f89-921d-4fac174f715a/print/
Fervo Energy,BOUNDARY STONE PARTNERS,FERVO ENERGY COMPANY,-1,to-inhouse,690000,7c3622c9-bff0-41d6-a0a2-c70156dcfa76,https://lda.senate.gov/filings/public/filing/7c3622c9-bff0-41d6-a0a2-c70156dcfa76/print/,478e92da-4e37-42f5-861c-7a0cb85e99c8,https://lda.senate.gov/filings/public/filing/478e92da-4e37-42f5-861c-7a0cb85e99c8/print/
Relativity Space,"CONTINENTAL STRATEGY, LLC","KEAST STRATEGIC SOLUTIONS, LLC",0,,470000,61d46a3b-0c40-4ddc-96db-61bfcc49edcc,https://lda.senate.gov/filings/public/filing/61d46a3b-0c40-4ddc-96db-61bfcc49edcc/print/,78e305ba-4741-4d8f-9804-2220423f7ae9,https://lda.senate.gov/filings/public/filing/78e305ba-4741-4d8f-9804-2220423f7ae9/print/
Science Applications International Corporation,AXADVOCACY GOVERNMENT RELATIONS,THOLOS GOVERNMENT RELATIONS,0,,460000,34635cda-2a87-40f6-9235-fc0867ac491f,https://lda.senate.gov/filings/public/filing/34635cda-2a87-40f6-9235-fc0867ac491f/print/,8a41c88a-6935-40dc-8cfb-71f1f6ed93ce,https://lda.senate.gov/filings/public/filing/8a41c88a-6935-40dc-8cfb-71f1f6ed93ce/print/
Bitdeer Technologies Group,AMERICAN DEFENSE INTERNATIONAL,"TOWER STRATEGY, LLC",-1,,440000,10cb84cb-fd83-44a1-bb3f-3c9fcc34d75d,https://lda.senate.gov/filings/public/filing/10cb84cb-fd83-44a1-bb3f-3c9fcc34d75d/print/,1fd02541-963c-4b72-ab9d-bcf7caafb602,https://lda.senate.gov/filings/public/filing/1fd02541-963c-4b72-ab9d-bcf7caafb602/print/
Ultragenyx Pharmaceutical,AVIVA STRATEGIES (FKA MGB CONSULTING),"MILLER STRATEGIES, LLC",0,,440000,cb20d7b3-9a13-4b98-b40e-1ac0e941a0b4,https://lda.senate.gov/filings/public/filing/cb20d7b3-9a13-4b98-b40e-1ac0e941a0b4/print/,8d2742f2-3275-4bad-bd23-cd5592dfd091,https://lda.senate.gov/filings/public/filing/8d2742f2-3275-4bad-bd23-cd5592dfd091/print/
American Investment Council,THE DUBERSTEIN GROUP INC.,"RESOLUTION PUBLIC AFFAIRS, LLC",-1,,355000,81906939-1756-4391-aebd-77a5a58d3505,https://lda.senate.gov/filings/public/filing/81906939-1756-4391-aebd-77a5a58d3505/print/,c95ae3be-1364-4f9b-bd66-e1d521677c95,https://lda.senate.gov/filings/public/filing/c95ae3be-1364-4f9b-bd66-e1d521677c95/print/
"Dropbox, Inc.","FRANKLIN SQUARE GROUP, LLC",H&M STRATEGIES LLP,0,,350000,5de0a867-6d49-497a-bfbc-5899043f7e43,https://lda.senate.gov/filings/public/filing/5de0a867-6d49-497a-bfbc-5899043f7e43/print/,27e9f9be-4d5b-4889-b173-d00198b25580,https://lda.senate.gov/filings/public/filing/27e9f9be-4d5b-4889-b173-d00198b25580/print/
Sports Betting Alliance,CARMEN GROUP INCORPORATED,"CROSSROADS STRATEGIES, LLC",0,,340000,421e0c3e-f35c-4161-a22b-59e750c91f13,https://lda.senate.gov/filings/public/filing/421e0c3e-f35c-4161-a22b-59e750c91f13/print/,1bdbbd02-f4ca-4264-a28b-a0febf1e8d25,https://lda.senate.gov/filings/public/filing/1bdbbd02-f4ca-4264-a28b-a0febf1e8d25/print/
Hanwha Q CELLS America Inc.,"ALVA ELLIOTT PARTNERS, LLC",MISSION STRATEGIES LLC (ENERGY),-1,,330000,b59e2022-5517-4d1d-9d83-5cf8c121b5d1,https://lda.senate.gov/filings/public/filing/b59e2022-5517-4d1d-9d83-5cf8c121b5d1/print/,2859bfe0-2d9e-47a1-aca2-7960774cadcf,https://lda.senate.gov/filings/public/filing/2859bfe0-2d9e-47a1-aca2-7960774cadcf/print/
Hanwha Q CELLS America Inc.,"BALLARD PARTNERS, LLC",MISSION STRATEGIES LLC (ENERGY),-1,,330000,a41230d8-0483-4518-a27e-3377ca3d275a,https://lda.senate.gov/filings/public/filing/a41230d8-0483-4518-a27e-3377ca3d275a/print/,2859bfe0-2d9e-47a1-aca2-7960774cadcf,https://lda.senate.gov/filings/public/filing/2859bfe0-2d9e-47a1-aca2-7960774cadcf/print/
Hanwha Q CELLS America Inc.,"BL PARTNERS GROUP, LLC",MISSION STRATEGIES LLC (ENERGY),-1,,330000,3b94b903-98f9-41b7-bdfb-a2452256ab1c,https://lda.senate.gov/filings/public/filing/3b94b903-98f9-41b7-bdfb-a2452256ab1c/print/,2859bfe0-2d9e-47a1-aca2-7960774cadcf,https://lda.senate.gov/filings/public/filing/2859bfe0-2d9e-47a1-aca2-7960774cadcf/print/
Southwest Airlines,"PUBLIC STRATEGIES WASHINGTON, INC.",S-3 GROUP,0,,320000,807d146f-2121-4abf-b359-3dd2113a853f,https://lda.senate.gov/filings/public/filing/807d146f-2121-4abf-b359-3dd2113a853f/print/,6422bcb8-4b09-4ffc-af02-1f4134b4093f,https://lda.senate.gov/filings/public/filing/6422bcb8-4b09-4ffc-af02-1f4134b4093f/print/
"ZILLOW GROUP, INC.","MINDSET ADVOCACY, LLC",THOLOS GOVERNMENT RELATIONS,-1,,320000,c179bfd8-d780-411c-be76-617a372f8407,https://lda.senate.gov/filings/public/filing/c179bfd8-d780-411c-be76-617a372f8407/print/,39326ae0-b0ff-425b-aa88-64845696d3b9,https://lda.senate.gov/filings/public/filing/39326ae0-b0ff-425b-aa88-64845696d3b9/print/
Western Digital Corporation,BGR GOVERNMENT AFFAIRS,J.A. GREEN AND COMPANY (FORMERLY LLC),0,,300000,10d8604a-0656-45c8-a78a-47199dabea24,https://lda.senate.gov/filings/public/filing/10d8604a-0656-45c8-a78a-47199dabea24/print/,2eb796ad-46f3-4df6-b653-06d7d623bd6e,https://lda.senate.gov/filings/public/filing/2eb796ad-46f3-4df6-b653-06d7d623bd6e/print/
Fermi America,"MILLER STRATEGIES, LLC",THE VOGEL GROUP,-1,,290000,789a71a6-c589-48df-a81c-9e606fc094a6,https://lda.senate.gov/filings/public/filing/789a71a6-c589-48df-a81c-9e606fc094a6/print/,1dae3564-9a87-47b8-a126-58b1074f3825,https://lda.senate.gov/filings/public/filing/1dae3564-9a87-47b8-a126-58b1074f3825/print/
Accenture Federal Services LLC,"TARPLIN, DOWNS & YOUNG, LLC",ALSTON & BIRD LLP,0,,250000,aa570d34-b4fb-44d3-b6fe-9a2ba11d2594,https://lda.senate.gov/filings/public/filing/aa570d34-b4fb-44d3-b6fe-9a2ba11d2594/print/,39b57bb8-8846-455a-9421-e2160d6855e0,https://lda.senate.gov/filings/public/filing/39b57bb8-8846-455a-9421-e2160d6855e0/print/
Indivior Inc.,"CROSSROADS STRATEGIES, LLC","JEFFREY J. KIMBELL & ASSOCIATES, INC.",-1,,250000,38be744e-2967-48d2-b977-e89f13b42d3b,https://lda.senate.gov/filings/public/filing/38be744e-2967-48d2-b977-e89f13b42d3b/print/,109bfaa5-76a0-48e4-9f86-251a2b48a6f6,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
Indivior Inc.,DLA PIPER LLP (US),"JEFFREY J. KIMBELL & ASSOCIATES, INC.",-1,,250000,5f927cc5-0f56-4ec5-b7be-e0b7fd73f50e,https://lda.senate.gov/filings/public/filing/5f927cc5-0f56-4ec5-b7be-e0b7fd73f50e/print/,109bfaa5-76a0-48e4-9f86-251a2b48a6f6,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
PatientsACT,CHECKMATE GOVERNMENT RELATIONS,"LIBERTY PARTNERS GROUP, LLC",-1,,250000,bf1092b8-f29f-41d9-a25b-bdf291752a3c,https://lda.senate.gov/filings/public/filing/bf1092b8-f29f-41d9-a25b-bdf291752a3c/print/,2968a4df-2c10-43e3-9e2d-8f208590638a,https://lda.senate.gov/filings/public/filing/2968a4df-2c10-43e3-9e2d-8f208590638a/print/
The Nature Conservancy,MICHAEL BEST STRATEGIES LLC,BOUNDARY STONE PARTNERS,-1,,245000,b4d273cf-1dce-433c-a98a-50e4d3dbec09,https://lda.senate.gov/filings/public/filing/b4d273cf-1dce-433c-a98a-50e4d3dbec09/print/,4fafd815-c7dc-4bbc-98bf-c6718a98e8de,https://lda.senate.gov/filings/public/filing/4fafd815-c7dc-4bbc-98bf-c6718a98e8de/print/
Glencore Ltd.,MCLARTY INBOUND LLC,HOLLAND & KNIGHT LLP,0,,240000,609f3987-7527-4c4d-8011-f4aa625bedd2,https://lda.senate.gov/filings/public/filing/609f3987-7527-4c4d-8011-f4aa625bedd2/print/,a40fa968-e362-4021-b753-b3b30101a57a,https://lda.senate.gov/filings/public/filing/a40fa968-e362-4021-b753-b3b30101a57a/print/
BLINK HEALTH LTD (A BERMUDA LIMITED COMPANY),FOLEY & LARDNER LLP,CHECKMATE GOVERNMENT RELATIONS,0,,230000,dfd4c10b-1aa1-4afd-8967-03489abc9c5a,https://lda.senate.gov/filings/public/filing/dfd4c10b-1aa1-4afd-8967-03489abc9c5a/print/,a9851ee1-7794-40b4-816c-be51b4560070,https://lda.senate.gov/filings/public/filing/a9851ee1-7794-40b4-816c-be51b4560070/print/
BLINK HEALTH LTD (A BERMUDA LIMITED COMPANY),FOLEY & LARDNER LLP,"CROSSROADS STRATEGIES, LLC",0,,230000,dfd4c10b-1aa1-4afd-8967-03489abc9c5a,https://lda.senate.gov/filings/public/filing/dfd4c10b-1aa1-4afd-8967-03489abc9c5a/print/,02c6316c-c869-4a95-85f9-5b3cc632055c,https://lda.senate.gov/filings/public/filing/02c6316c-c869-4a95-85f9-5b3cc632055c/print/
